"Index","Name","Volume","Margulis Number","Geodesic Length 1","Geodesic Length 2","Ortholine Length"
9963,"v3493(-3,1)",5.917096857014824694313690359,1.2978295814216694,(1.15301473051+1.73695957699j),(1.26722473065-1.79545836861j),0.491147077743928
9964,"v3491(-3,1)",5.917096857014824694313690359,1.2944649597779332,(0.784426659137-2.54594120449j),(1.28431626823+1.86996125945j),0.607698683884128
9965,"v3463(1,3)",5.917511365208748226753377869,1.1924815968479887,(0.571743589372-2.04827150267j),(0.979984894586-2.55020132804j),0.926706649483807
9966,"v3445(5,1)",5.917572349023885718562465034,1.1559542240275151,(0.435822429588-1.22844090674j),(0.833734809414+2.9105281354j),1.218105188594514
9967,"v3353(-6,1)",5.917593815356100811866135690,1.2091247423988081,(0.392950516326+0.938468361449j),(0.975440101719-2.5259184427j),1.396822806577513
9968,"v3516(4,1)",5.917668049836903068932803900,1.235511014970571,(0.829452777159+2.87217434772j),(0.829452777159+2.87217434772j),0.897569294636177
9969,"v3517(-1,3)",5.917668049836903068932803900,1.2355110149705364,(0.931994281989-2.02605466888j),(0.931994281989-2.02605466888j),0.885476627227715
9970,"v3264(5,1)",5.917886443942700575550336737,1.2244584473877418,(0.300089459733-1.27492634053j),(0.71421196652+2.57633501855j),1.407388020457856
9971,"v3304(-2,3)",5.918210835255297914881883193,1.2942938112461067,(0.986721036033-2.47827549091j),(0.986721036033-2.47827549091j),0.840539390602068
9972,"v3467(2,3)",5.918229486504268498992709882,1.2095831853869208,(0.769572577988+2.6448564828j),(0.958346671611+2.73851364267j),0.828892558397652
9973,"v3378(4,1)",5.918264032086223411387102601,1.3446415364638034,(0.713610423665+1.59547347349j),(0.713610423665+1.59547347349j),1.432461301238686
9974,"v3377(4,1)",5.918264032086223411387102601,1.3446415364637962,(1.3398386227-1.90295086338j),(1.3398386227-1.90295086338j),0.120250977712092
9975,"v3324(4,1)",5.918434728314745128217696543,1.2281903017916094,(0.598863697786+2.4912094345j),(0.765432912662-2.11855296489j),1.075266053540564
9976,"v3338(6,1)",5.918557006913430639697037526,1.3229513038187399,(0.577310378252+2.84270145824j),(0.912309924925-2.91578643271j),1.058688147721134
9977,"v3400(1,3)",5.918572415036319935668443089,1.372110174918191,(0.816888190321+1.46153291087j),(1.2558825404-1.72423991781j),1.020621163130671
9978,"v3465(1,3)",5.918720504479423283082096423,1.2113208301266027,(0.680202966228-2.71432336747j),(1.19387444592+2.43839243446j),0.602715554216126
9979,"v3295(3,2)",5.918743144482142375159629346,1.2011234186048965,(0.545679027317-2.12312082442j),(0.924923897758+2.82462345603j),0.966091872275619
9980,"v3321(1,4)",5.918790751923217875658017263,1.1667798684659396,(0.935195679788-2.36876218293j),(0.971666164168-2.75851960989j),0.673102942610549
9981,"v3273(1,4)",5.919289174332683310405535411,1.266206844346687,(0.942757411176-1.4035015921j),(1.23113171532+1.41488823118j),0.7292824608923
9982,"v3395(6,1)",5.919682411408873784694820839,1.1781204710102267,(0.405007622932-0.890175170748j),(1.04894841468+2.50878119801j),1.306490233043396
9983,"v3361(1,3)",5.920105898675782923200528147,1.3800143503821447,(0.725031451103-1.75595647218j),(1.18883918893-2.20017874275j),1.058144838483306
9984,"v3320(1,3)",5.920549128634798568853608196,1.3540840507848491,(0.341203049109+2.00676566675j),(1.06291796018-2.73963062045j),1.218945007675683
9985,"v3463(-2,3)",5.920706680409265407515826084,1.1781197417465263,(0.711175665972-2.01831893558j),(1.02099892897-2.70988310698j),0.813236439636049
9986,"v3408(-5,1)",5.920757421151177362179029449,1.1639400252760699,(0.407963153632+0.969173675639j),(0.880894267618+2.3005520388j),1.372598691960507
9987,"v3409(-4,1)",5.920903240530930358226047491,1.1514268821568652,(0.7121474363+2.50849608708j),(0.754118517732-2.15510578259j),0.933175261984665
9988,"v3283(3,2)",5.920903303658145949158839945,1.135913320749611,(0.838058217226-2.28262058363j),(0.86185407346+2.03102971094j),0.809473215667748
9989,"v3512(-4,1)",5.921029201636538822186547070,1.2727315229412173,(0.479562377251-1.88606119201j),(0.55291104909+1.34116243854j),1.510999045385375
9990,"v3276(-2,3)",5.921522308778126767974875845,1.2079213942160218,(0.918891429131-2.27909742343j),(1.01815741597-2.20639263093j),0.747169206162549
9991,"v3290(-3,4)",5.922041113734085098846823247,1.2178628418479558,(0.621837133024-2.44334932687j),(0.666370093133+2.09686299178j),1.104892645242447
9992,"v3358(4,1)",5.922390953773388442833059531,1.2612386119746135,(0.62796972861-1.84843054552j),(1.18085379622-2.93771400146j),0.854878753859725
9993,"v3480(4,1)",5.922524193775527236181236620,1.2083397095194148,(0.487839918549-1.33171820763j),(0.590794624233+1.99929115627j),1.400807799209095
9994,"v3417(4,1)",5.922776241732478349173855061,1.2688536774278292,(0.419888780138-1.648275905j),(0.631313379426+2.19482830411j),1.361285134436641
9995,"v3276(-4,1)",5.923062707864124728625211399,1.199841697602217,(0.913523815379-2.24149917429j),(1.02124350306-2.09824104029j),0.743158150670673
9996,"v3412(-7,1)",5.923658758561155031777045742,1.1228823853661689,(0.429387058015+0.627448083338j),(0.627362666534-1.67505532488j),1.755154051652641
9997,"v3477(-5,1)",5.923878423709765514271366452,1.1657470482052301,(0.501229223822+1.12958577352j),(0.783569908489+1.58758050051j),1.388843436712875
9998,"v3350(-4,3)",5.924232134137850353096689891,1.2354911044624126,(0.612022420331+2.51732098626j),(0.704947468552+2.16605205153j),1.100051805029836
9999,"v3421(1,3)",5.924474477484769539259783791,1.232326160015921,(0.430625889036+1.81236235983j),(0.790213030341-2.01783751151j),1.224552073373052
10000,"v3274(-3,4)",5.924510220501310542404901092,1.240304591690192,(0.89890357505+2.25514987244j),(1.03688960514+1.95370462992j),0.820022153563846
10001,"v3272(-5,1)",5.925026098242274935989963390,1.3043205404520724,(0.304731014792+1.07308951119j),(0.952035108861-1.48055203981j),1.627425031515498
10002,"v3543(-2,3)",5.925268053805331951875312326,1.4047796675519937,(1.33138819636-2.74717904314j),(1.40026160149-1.29642776649j),0.279927115298684
10003,"v3500(-3,1)",5.925377932130743931371740148,1.2123949678565222,(0.524325541924+1.6778703756j),(0.616713736092-2.10090962973j),1.264979380647199
10004,"v3408(6,1)",5.925870120455541541363787886,1.1584680260697717,(0.426529854623-0.941229358135j),(0.85742548717+2.40360269576j),1.378233214546038
10005,"v3390(4,3)",5.926103915681745887184980332,1.1517285214990638,(0.694843243147-2.26220912091j),(0.710676547467+2.05802737415j),0.991996806021231
10006,"v3344(-4,3)",5.926219589673646198642725240,1.2444705327644414,(0.57473979925+2.31707652315j),(0.68854719124+2.68577518565j),1.105220758650463
10007,"v3410(-1,3)",5.926243160663029534357221491,1.245259147669963,(0.629429266512-2.06539421854j),(0.727106375413-2.25677861272j),1.134773765463618
10008,"v3499(-4,1)",5.926420175549766491891872270,1.1621270939692645,(0.772197213916-1.43321986488j),(0.895710040385-2.50838541309j),0.952935725943049
10009,"v3395(-3,2)",5.926450662256910642606769758,1.2491176065487979,(0.392382285456-2.82741114725j),(0.933906060077+2.26040794481j),1.345343820781248
10010,"v3291(3,4)",5.926593728748979148138810745,1.2299343104946334,(0.653560171612+2.4108461114j),(0.666994172188-2.13205790775j),1.10684443166149
10011,"v3275(4,3)",5.926601355083960067053202052,1.2612302289577342,(0.866398269777-2.98511746981j),(1.23350156828+2.51470372646j),0.574362368538251
10012,"v3268(1,4)",5.926980731726796529485756595,1.2026595140388305,(0.681962537836+2.26524843696j),(0.830976356493-2.34907030399j),0.977716138061415
10013,"v3441(-4,1)",5.927638711159111664978844271,1.26711897532896,(0.422539512029+1.50684275831j),(0.982648055977+2.83883774837j),1.194944996751432
10014,"v3409(2,3)",5.927872931089747230502049394,1.1442843210829767,(0.692657915256+2.57388791472j),(0.929810348317-2.03129077694j),0.826615054328825
10015,"v3261(-6,1)",5.927909129103659882485093326,1.2413858572345919,(0.30301899005+0.914105743651j),(1.08529149221+2.38799038128j),1.428946560251875
10016,"v3415(-1,3)",5.928794243379896694794459867,1.1272897893328599,(0.746269559117-1.53859309936j),(0.894581605801-1.95693639831j),0.928945994684893
10017,"v3310(-9,1)",5.929525576331157116004297149,1.1221528360847097,(0.326406457253+0.546891442644j),(0.793653589604-2.93465642632j),1.737666573282602
10018,"v3276(5,3)",5.929659781416831302064006553,1.1707132269204295,(0.871577700639-2.24567489527j),(0.876685629409-2.07914080398j),0.832804424343669
10019,"v3482(4,1)",5.930166629285471617165279510,1.1270527001575432,(0.513252504244-1.29796367627j),(0.669221150731+2.45581315347j),1.210294184880149
10020,"v3287(4,3)",5.931313767942238346900587633,1.2789855002539403,(0.569947719129+2.38743698748j),(0.672735654978+2.26555208074j),1.178626687378102
10021,"v3284(4,1)",5.931405085185061587857625698,1.300367327692509,(0.509400835323-2.76501156642j),(1.18930420698+2.13251042181j),0.922543339340167
10022,"v3283(2,3)",5.931417048633023375328037503,1.1423897446516538,(0.855768930746-2.26810368413j),(0.858460479535+2.07068369415j),0.808574622151567
10023,"v3400(-3,2)",5.931596762670356464752160707,1.3505281899290138,(0.394915738672-2.67803592536j),(1.18613953146-1.85362708515j),1.236002341424829
10024,"v3499(-3,2)",5.932260170458995572293844069,1.2332918211951789,(0.840827799825-1.42119145235j),(0.930922266627-2.57484924404j),0.998005123119632
10025,"v3290(1,4)",5.932304447510194892343329284,1.2049014186299913,(0.56177738903+2.14896251037j),(0.738195651523-2.49566212933j),1.072009765110644
10026,"v3287(5,1)",5.932685289512387518743460101,1.231552291529282,(0.307577616915-1.23721762844j),(0.724531577709+2.18996335326j),1.459851266306107
10027,"v3293(4,3)",5.933026935563605205274375671,1.3645247343480078,(0.39012617097-1.84210954007j),(0.585659340595+1.49990366489j),1.596589632549423
10028,"v3494(-3,2)",5.933454595157422504997740492,1.3029430856980142,(0.856277391071-2.65515900823j),(1.17079620292-1.54144945638j),0.82806388776691
10029,"v3495(3,2)",5.933454595157422504997740492,1.3029430856979798,(0.856277391071+2.65515900823j),(1.17079620292+1.54144945638j),0.828063887766853
10030,"v3374(5,1)",5.933653696376718855194634679,1.2490133669398846,(0.390484720911-1.1839854902j),(0.622675503171+1.56537226049j),1.633355409818554
10031,"v3511(1,3)",5.934005314504486212075942089,1.1308497574072303,(1.02183578632+1.62636192707j),(1.08178523914-1.5082227942j),0.493858218511242
10032,"v3484(2,3)",5.934005314504486212075942089,1.3093615651105088,(0.51091789316-2.32841169006j),(0.51091789316-2.32841169006j),1.280179357629155
10033,"v3417(1,4)",5.934394830433985882163425443,1.2552908517732084,(0.812686978674+1.69762895241j),(1.25254948769+1.63848570235j),0.624404127951287
10034,"v3452(-5,1)",5.934463883899472497426225267,1.4082628922357581,(0.440539050088+1.18073723109j),(0.64639474087+2.76265980886j),1.652553584653435
10035,"v3453(-1,3)",5.934463883899472497426225267,1.4156270587444597,(0.646394740871+2.76265980885j),(0.646394740874+2.76265980885j),1.256748231796082
10036,"v3470(1,3)",5.934463883899472497426225267,1.2243825137186601,(0.646394740871+2.76265980885j),(1.01956937245-1.45028760049j),0.947118663083254
10037,"v3454(-1,3)",5.934463883899472497426225267,1.32221066019758,(0.769876812026+1.69659029904j),(1.14062025609+1.45591514551j),1.059395989106285
10038,"v3469(1,3)",5.934463883899472497426225267,1.3162120341029919,(1.01956937245-1.45028760049j),(1.11849117677-2.53767683396j),0.864211239743032
10039,"v3308(5,1)",5.934516714502475789138741104,1.2038312405405336,(0.314202393691-1.08434659773j),(0.901546257916-2.88347372434j),1.370745988744046
10040,"v3480(3,2)",5.935012980433177343409739210,1.3368262403255169,(1.18743111564-1.84053401644j),(1.24703704487-2.38287083578j),0.575552209541443
10041,"v3344(-3,4)",5.935983797484717758065706022,1.2620997965803626,(0.619408898504+2.29570388632j),(0.677297989766+2.75732429564j),1.114700451475568
10042,"v3350(-3,4)",5.936127224155994060194156918,1.2067000448684218,(0.635676337484+2.15692849282j),(0.685974023355+2.50211975783j),1.067951038648827
10043,"v3335(-1,3)",5.936543135457223960058431640,1.1854234959749113,(0.891019784925-3.13677253341j),(1.12405311377+1.9633085164j),0.582638148382249
10044,"v3483(3,2)",5.936827679487624867096533058,1.3809633757376609,(0.953611734888-1.93052839932j),(1.06003897823+1.78055541344j),1.055100501991859
10045,"v3328(6,1)",5.937010251457310674393803785,1.2498356390586933,(0.347220960406-0.966218430127j),(0.52563345345+1.70982697001j),1.780251147358088
10046,"v3327(2,3)",5.937010251457310674393803785,1.348246750597061,(0.347220960406-2.17537422346j),(1.11648143558-3.13183305515j),1.139860012127217
10047,"v3302(-4,1)",5.937304657673601614489166986,1.1724172428297117,(0.917175471446-1.96655608644j),(0.9488250524-2.11547317671j),0.774076547736951
10048,"v3293(-2,3)",5.937606386820629448144469434,1.3674265611540271,(0.387938981285-1.92659892655j),(0.641850689223+1.44933062002j),1.572315820047087
10049,"v3320(-2,3)",5.937728189507812126184613861,1.3499058983991448,(0.333179576207+2.20304781862j),(1.05079127195-2.88865824555j),1.239885101354343
10050,"v3337(-1,4)",5.937863838449840163164502197,1.3016956495058141,(0.509370942946+2.82907960444j),(0.898781760874-3.11159713089j),1.137866956459447
10051,"v3511(-2,3)",5.938092490244465271614861048,1.1709656177150702,(0.612608774742-1.3682108165j),(0.864400026855-1.59235150032j),1.192340535492532
10052,"v3508(-2,3)",5.938092490244465271614861048,1.2016451721456971,(0.653269378305-2.33443412181j),(0.653269378271-2.33443412183j),1.062119665798226
10053,"v3531(4,1)",5.938464349386710943146316336,1.273747826207142,(0.607731869815-1.01514348416j),(0.826388376236+1.47645789058j),1.545477363240422
10054,"v3418(-3,2)",5.938651016879583788468698197,1.2448501104204874,(0.985650817776+1.69601795759j),(1.03946893372-2.43740147088j),0.791748128628474
10055,"v3442(-4,1)",5.938890546805265921150559786,1.2339211247513262,(0.433200148262+1.54340208099j),(0.63914393013-2.33237501257j),1.325843493222568
10056,"v3305(2,3)",5.939370026945865594572653403,1.1768994478066908,(0.65681532248+1.40724247933j),(0.800780776435-2.54742185711j),1.106218487011214
10057,"v3382(6,1)",5.939864676611976639462674920,1.244170880428354,(0.386584893002-0.927900740048j),(1.22299815807-3.10392803316j),1.185768455559349
10058,"v3448(4,1)",5.940302238650342683672784853,1.2101256817397716,(0.430175468152-1.61735695733j),(0.636591941054+2.24996900872j),1.284482405476482
10059,"v3492(1,3)",5.940892610787839483364106409,1.2324452456891388,(1.00087673187+1.40178816408j),(1.23007608331-1.44248224583j),0.509210745223801
10060,"v3490(1,3)",5.940892610787839483364106409,1.2790502962957087,(0.615038041656+2.42035153068j),(0.615038041656+2.42035153068j),1.166488066940897
10061,"v3298(4,3)",5.940892610787839483364106409,1.260362498116248,(1.23007608331-1.44248224583j),(1.26036249812-1.76206188823j),0.115235340047947
10062,"v3394(-6,1)",5.941039593416028680572713492,1.139495926817776,(0.388250472363+0.883124597312j),(1.0043796762-3.10230107855j),1.280919532888618
10063,"v3328(2,3)",5.941062018403821870604440702,1.281577927269709,(1.00905236819+1.57941005156j),(1.14085151479-2.33650489106j),0.772948628791662
10064,"v3327(6,1)",5.941062018403821870604440702,1.293567482657549,(0.325495590741-0.94263842581j),(1.29215480017-2.94904490106j),1.163589811252703
10065,"v3308(-4,3)",5.941603635593497058900338486,1.3172346635648327,(0.318277181187-1.93092929752j),(0.770845622391-2.79795738134j),1.346943993037322
10066,"v3335(-6,1)",5.941660198816423450192660030,1.1260793530281878,(0.330867288133+0.994571596292j),(0.924776165964-2.81109803264j),1.282616023741708
10067,"v3519(-3,2)",5.941968014637169599875176979,1.3152957892874666,(0.856531489488-3.01951269738j),(0.92422197568+2.33850769981j),0.967022943749002
10068,"v3520(3,2)",5.941968014637169599875176979,1.3731601323437757,(0.537480502973+2.83167548978j),(0.590780269314+2.59129813307j),1.325534990267473
10069,"v3358(-4,1)",5.942498165510691589756736682,1.2552203846857526,(0.384755128759+1.45025066071j),(0.742876936314-2.93428857844j),1.326499252058971
10070,"v3304(5,2)",5.942633832576346159039417110,1.2624981630681764,(0.962439843759-2.24747159077j),(0.962439843759-2.24747159077j),0.850824763322168
10071,"v3299(-4,3)",5.942667393485145719510191444,1.1271612348057605,(0.822017532972+3.07500417965j),(0.994405691162-2.40664457795j),0.644569253666438
10072,"v3382(-3,2)",5.942748584587415932851041782,1.2556996241490792,(0.371032912068-2.78814719511j),(1.10743067979+2.91498085534j),1.216645553663478
10073,"v3329(-5,2)",5.942785573388095303434277088,1.3687282575059432,(0.321862657714-2.6865633096j),(0.499815776169+2.2247297273j),1.711237709228873
10074,"v3400(2,3)",5.943546961452884293587121209,1.3888524595865144,(0.771218853701+1.44632320046j),(1.29580997213-1.72823974809j),1.031693812451322
10075,"v3483(-4,1)",5.944038954741427150391374509,1.2759265401459046,(0.380273371329+2.63319894553j),(0.500218114953+1.36150402568j),1.641613226519133
10076,"v3328(5,2)",5.944048878859311184022801601,1.3181778621128493,(0.327354767084+2.76533797273j),(1.30482761354-2.28993309546j),1.146394419741118
10077,"v3295(-5,2)",5.944407262200185195290835430,1.1683578237341619,(0.606999861078-2.04774424255j),(0.794623652356+2.74301519076j),0.984600307204794
10078,"v3442(3,2)",5.944648154871662064983991783,1.276570529903359,(0.539474911068-2.24118280646j),(1.11344960071-2.97875295521j),0.921942627784929
10079,"v3408(-3,2)",5.944964246439703688595411469,1.2308258712837818,(0.400756096131-2.79873681171j),(1.01143706522-2.402200003j),1.206845511241588
10080,"v3339(-4,3)",5.945061105255771599255844689,1.2163887422807311,(0.684790783258+1.99849493726j),(0.900588516927-2.96642373965j),0.963729049629506
10081,"v3331(3,2)",5.945272998704973516001945977,1.2051827972385414,(0.893226110503+2.17774601171j),(1.0554871096+2.09637881126j),0.738644103630816
10082,"v3338(5,2)",5.946223291803595875197328118,1.3301757009282749,(0.579156088044+2.87920401823j),(0.823878423785-2.90419450195j),1.106177023217624
10083,"v3427(-4,1)",5.946275529955793289259419729,1.1005872530985725,(0.96521900314+2.5641162237j),(0.96521900314+2.5641162237j),0.526746173654448
10084,"v3434(-3,2)",5.946816092975597704014115859,1.1394069111852614,(0.863398483382-2.71864735678j),(1.08645085968+2.19155137111j),0.545978400720447
10085,"v3320(-6,1)",5.947017830295991399502469807,1.2939680815412871,(0.319376880643+0.933778614967j),(1.28171033883-2.95579021842j),1.228126201894374
10086,"v3299(-5,2)",5.947115427014366550024002684,1.1032344766716975,(0.843631963085+3.06850577038j),(0.938344502766-2.44629033352j),0.639712940894256
10087,"v3335(-2,3)",5.947209074670912601720288458,1.1817459952750373,(0.868010803795-3.13198704152j),(1.11109232332+1.96249388303j),0.607474355692592
10088,"v3441(3,2)",5.947249082435614874509876438,1.3129232351844315,(0.428722711092+2.52878017527j),(0.848176182926+2.7413544422j),1.193160347217503
10089,"v3416(-2,3)",5.947971243561800070047131687,1.1342162751009592,(0.781889048544-2.80285745272j),(1.04403799375+2.49550793915j),0.626664704990316
10090,"v3351(6,1)",5.948010406715508855708974847,1.1529210179980252,(0.345697046023-0.939961400609j),(0.922106622659+2.37052781295j),1.372952110461535
10091,"v3299(5,1)",5.948234146299708860183800833,1.0846305299339212,(0.883591218366+3.11139349009j),(0.951761424872-2.59095725625j),0.563562523096481
10092,"v3313(3,2)",5.948339763163120559395883331,1.2912700507356105,(0.453412994807-1.69583188838j),(0.607297964637+2.31238742198j),1.361189847526082
10093,"v3305(6,1)",5.948736280867759826843496667,1.2375239554027617,(0.314430876615-0.936749511584j),(0.599612162666+1.49625978979j),1.821737934707939
10094,"v3463(3,2)",5.949185547495791892526548899,1.2663249815431004,(0.525067756153-1.9529706565j),(1.09833221423-2.48159996922j),0.977794594926926
10095,"v3435(-1,3)",5.949276610011429962488238576,1.2480244773638303,(0.426294317501-1.85156846499j),(0.825446497669+1.97666285766j),1.224589034843386
10096,"v3308(2,3)",5.949428814136757595858107323,1.2877535764891177,(1.27146544068+3.14130506975j),(1.27883033078+0.774244885115j),0.20611874526158
10097,"v3478(-3,2)",5.949654603797269402304018890,1.2413824570202516,(0.570209289677+2.3096168292j),(0.689945166125+2.18796083784j),1.14272907787907
10098,"v3327(5,2)",5.949722228289835019453368036,1.2554356804894162,(0.316861075705+2.75143239596j),(1.19490835583-2.9789205995j),1.184501011145618
10099,"v3340(-5,2)",5.949857375833905600548936940,1.0940125139750732,(0.737874931296+2.9824996736j),(0.894654956871+2.96397705796j),0.702176684368112
10100,"v3346(6,1)",5.949899466273580892197660930,1.2351429920207047,(0.338631462454-0.935997779807j),(0.933436677849+2.35363356054j),1.504231244591448
10101,"v3362(2,3)",5.950157305812831460059579229,1.2283825912787489,(0.86269670816+1.54355108141j),(1.16672402183-2.36107122601j),0.743124637246412
10102,"v3329(5,1)",5.950383842910659388412264659,1.2985784863872871,(0.327401290303-1.06311046619j),(0.509626076728+2.3016689686j),1.696699358746168
